CODIGO_LOJA;SKU;QTDE_TOTAL
190383;A0376216980587;30
190403;A0376216980587;30
19193;A0376216980587;30
20917;A0376216980587;30
29637;A0376216980587;30
29638;A0376216980587;30
300094;A0376216980587;30
300186;A0376216980587;30
300935;A0376216980587;30
300936;A0376216980587;30
301023;A0376216980587;30
301180;A0376216980587;30
301181;A0376216980587;30
301182;A0376216980587;30
301763;A0376216980587;30
43637;A0376216980587;30
46677;A0376216980587;30
47137;A0376216980587;30
47157;A0376216980587;30
47177;A0376216980587;30
53518;A0376216980587;30
54658;A0376216980587;30
54981;A0376216980587;30
59458;A0376216980587;30
60318;A0376216980587;30
61498;A0376216980587;30
61499;A0376216980587;30
66299;A0376216980587;30
78798;A0376216980587;30
ELDORADO;A0376216980587;30
10067;A0376216980588;30
10122;A0376216980588;30
10225;A0376216980588;30
10397;A0376216980588;30
12792;A0376216980588;30
14148;A0376216980588;30
141682;A0376216980588;30
151742;A0376216980588;30
165122;A0376216980588;30
165142;A0376216980588;30
165163;A0376216980588;30
165182;A0376216980588;30
165183;A0376216980588;30
165184;A0376216980588;30
165282;A0376216980588;30
16763;A0376216980588;30
16875;A0376216980588;30
169542;A0376216980588;30
170422;A0376216980588;30
17270;A0376216980588;30
17511;A0376216980588;30
176703;A0376216980588;30
18440;A0376216980588;30
188083;A0376216980588;30
190383;A0376216980588;30
190403;A0376216980588;30
19193;A0376216980588;30
20917;A0376216980588;30
29637;A0376216980588;30
29638;A0376216980588;30
300094;A0376216980588;30
300186;A0376216980588;30
300935;A0376216980588;30
300936;A0376216980588;30
301023;A0376216980588;30
301180;A0376216980588;30
301181;A0376216980588;30
301182;A0376216980588;30
301763;A0376216980588;30
43637;A0376216980588;30
46677;A0376216980588;30
47137;A0376216980588;30
47157;A0376216980588;30
47177;A0376216980588;30
53518;A0376216980588;30
54658;A0376216980588;30
54981;A0376216980588;30
59458;A0376216980588;30
60318;A0376216980588;30
61498;A0376216980588;30
61499;A0376216980588;30
66299;A0376216980588;30
78798;A0376216980588;30
ELDORADO;A0376216980588;30
10067;A0376216980589;30
10122;A0376216980589;30
10225;A0376216980589;30
10397;A0376216980589;30
12792;A0376216980589;30
14148;A0376216980589;30
141682;A0376216980589;30
151742;A0376216980589;30
165122;A0376216980589;30
165142;A0376216980589;30
165163;A0376216980589;30
165182;A0376216980589;30
165183;A0376216980589;30
165184;A0376216980589;30
165282;A0376216980589;30
16763;A0376216980589;30
16875;A0376216980589;30
169542;A0376216980589;30
170422;A0376216980589;30
17270;A0376216980589;30
17511;A0376216980589;30
176703;A0376216980589;30
18440;A0376216980589;30
188083;A0376216980589;30
190383;A0376216980589;30
190403;A0376216980589;30
19193;A0376216980589;30
20917;A0376216980589;30
29637;A0376216980589;30
29638;A0376216980589;30
300094;A0376216980589;30
300186;A0376216980589;30
300935;A0376216980589;30
300936;A0376216980589;30
301023;A0376216980589;30
301180;A0376216980589;30
301181;A0376216980589;30
301182;A0376216980589;30
301763;A0376216980589;30
43637;A0376216980589;30
46677;A0376216980589;30
47137;A0376216980589;30
47157;A0376216980589;30
47177;A0376216980589;30
53518;A0376216980589;30
54658;A0376216980589;30
54981;A0376216980589;30
59458;A0376216980589;30
60318;A0376216980589;30
61498;A0376216980589;30
61499;A0376216980589;30
66299;A0376216980589;30
78798;A0376216980589;30
ELDORADO;A0376216980589;30
10067;A0376216980592;30
10122;A0376216980592;30
10225;A0376216980592;30
10397;A0376216980592;30
12792;A0376216980592;30
14148;A0376216980592;30
141682;A0376216980592;30
151742;A0376216980592;30
165122;A0376216980592;30
165142;A0376216980592;30
165163;A0376216980592;30
165182;A0376216980592;30
165183;A0376216980592;30
165184;A0376216980592;30
165282;A0376216980592;30
16763;A0376216980592;30
16875;A0376216980592;30
169542;A0376216980592;30
170422;A0376216980592;30
17270;A0376216980592;30
17511;A0376216980592;30
176703;A0376216980592;30
18440;A0376216980592;30
188083;A0376216980592;30
190383;A0376216980592;30
190403;A0376216980592;30
19193;A0376216980592;30
20917;A0376216980592;30
29637;A0376216980592;30
29638;A0376216980592;30
300094;A0376216980592;30
300186;A0376216980592;30
300935;A0376216980592;30
300936;A0376216980592;30
301023;A0376216980592;30
301180;A0376216980592;30
301181;A0376216980592;30
301182;A0376216980592;30
301763;A0376216980592;30
43637;A0376216980592;30
46677;A0376216980592;30
47137;A0376216980592;30
47157;A0376216980592;30
47177;A0376216980592;30
53518;A0376216980592;30
54658;A0376216980592;30
54981;A0376216980592;30
59458;A0376216980592;30
60318;A0376216980592;30
61498;A0376216980592;30
61499;A0376216980592;30
66299;A0376216980592;30
78798;A0376216980592;30
ELDORADO;A0376216980592;30
10067;A0376216980593;30
10122;A0376216980593;30
10225;A0376216980593;30
10397;A0376216980593;30
12792;A0376216980593;30
14148;A0376216980593;30
141682;A0376216980593;30
151742;A0376216980593;30
165122;A0376216980593;30
165142;A0376216980593;30
165163;A0376216980593;30
165182;A0376216980593;30
165183;A0376216980593;30
165184;A0376216980593;30
165282;A0376216980593;30
16763;A0376216980593;30
16875;A0376216980593;30
169542;A0376216980593;30
170422;A0376216980593;30
17270;A0376216980593;30
17511;A0376216980593;30
176703;A0376216980593;30
18440;A0376216980593;30
188083;A0376216980593;30
190383;A0376216980593;30
190403;A0376216980593;30
19193;A0376216980593;30
20917;A0376216980593;30
29637;A0376216980593;30
29638;A0376216980593;30
300094;A0376216980593;30
300186;A0376216980593;30
300935;A0376216980593;30
300936;A0376216980593;30
301023;A0376216980593;30
301180;A0376216980593;30
301181;A0376216980593;30
301182;A0376216980593;30
301763;A0376216980593;30
43637;A0376216980593;30
46677;A0376216980593;30
47137;A0376216980593;30
47157;A0376216980593;30
47177;A0376216980593;30
53518;A0376216980593;30
54658;A0376216980593;30
54981;A0376216980593;30
59458;A0376216980593;30
60318;A0376216980593;30
61498;A0376216980593;30
61499;A0376216980593;30
66299;A0376216980593;30
78798;A0376216980593;30
ELDORADO;A0376216980593;30
10067;A0376216980594;30
10122;A0376216980594;30
10225;A0376216980594;30
10397;A0376216980594;30
12792;A0376216980594;30
14148;A0376216980594;30
141682;A0376216980594;30
151742;A0376216980594;30
165122;A0376216980594;30
165142;A0376216980594;30
165163;A0376216980594;30
165182;A0376216980594;30
165183;A0376216980594;30
165184;A0376216980594;30
165282;A0376216980594;30
16763;A0376216980594;30
16875;A0376216980594;30
169542;A0376216980594;30
170422;A0376216980594;30
17270;A0376216980594;30
17511;A0376216980594;30
176703;A0376216980594;30
18440;A0376216980594;30
188083;A0376216980594;30
190383;A0376216980594;30
190403;A0376216980594;30
19193;A0376216980594;30
20917;A0376216980594;30
29637;A0376216980594;30
29638;A0376216980594;30
300094;A0376216980594;30
300186;A0376216980594;30
300935;A0376216980594;30
300936;A0376216980594;30
301023;A0376216980594;30
301180;A0376216980594;30
301181;A0376216980594;30
301182;A0376216980594;30
301763;A0376216980594;30
43637;A0376216980594;30
46677;A0376216980594;30
47137;A0376216980594;30
47157;A0376216980594;30
47177;A0376216980594;30
53518;A0376216980594;30
54658;A0376216980594;30
54981;A0376216980594;30
59458;A0376216980594;30
60318;A0376216980594;30
61498;A0376216980594;30
61499;A0376216980594;30
66299;A0376216980594;30
78798;A0376216980594;30
ELDORADO;A0376216980594;30
10067;A0376216980595;30
10122;A0376216980595;30
10225;A0376216980595;30
10397;A0376216980595;30
12792;A0376216980595;30
14148;A0376216980595;30
141682;A0376216980595;30
151742;A0376216980595;30
165122;A0376216980595;30
165142;A0376216980595;30
165163;A0376216980595;30
165182;A0376216980595;30
165183;A0376216980595;30
165184;A0376216980595;30
165282;A0376216980595;30
16763;A0376216980595;30
16875;A0376216980595;30
169542;A0376216980595;30
170422;A0376216980595;30
17270;A0376216980595;30
17511;A0376216980595;30
176703;A0376216980595;30
18440;A0376216980595;30
188083;A0376216980595;30
190383;A0376216980595;30
190403;A0376216980595;30
19193;A0376216980595;30
20917;A0376216980595;30
29637;A0376216980595;30
29638;A0376216980595;30
300094;A0376216980595;30
300186;A0376216980595;30
300935;A0376216980595;30
300936;A0376216980595;30
301023;A0376216980595;30
301180;A0376216980595;30
301181;A0376216980595;30
301182;A0376216980595;30
301763;A0376216980595;30
43637;A0376216980595;30
46677;A0376216980595;30
47137;A0376216980595;30
47157;A0376216980595;30
47177;A0376216980595;30
53518;A0376216980595;30
54658;A0376216980595;30
54981;A0376216980595;30
59458;A0376216980595;30
60318;A0376216980595;30
61498;A0376216980595;30
61499;A0376216980595;30
66299;A0376216980595;30
78798;A0376216980595;30
ELDORADO;A0376216980595;30
10067;A0376216980597;30
10122;A0376216980597;30
10225;A0376216980597;30
10397;A0376216980597;30
12792;A0376216980597;30
14148;A0376216980597;30
141682;A0376216980597;30
151742;A0376216980597;30
165122;A0376216980597;30
165142;A0376216980597;30
165163;A0376216980597;30
165182;A0376216980597;30
165183;A0376216980597;30
165184;A0376216980597;30
165282;A0376216980597;30
16763;A0376216980597;30
16875;A0376216980597;30
169542;A0376216980597;30
170422;A0376216980597;30
17270;A0376216980597;30
17511;A0376216980597;30
176703;A0376216980597;30
18440;A0376216980597;30
188083;A0376216980597;30
190383;A0376216980597;30
190403;A0376216980597;30
19193;A0376216980597;30
20917;A0376216980597;30
29637;A0376216980597;30
29638;A0376216980597;30
300094;A0376216980597;30
300186;A0376216980597;30
300935;A0376216980597;30
300936;A0376216980597;30
301023;A0376216980597;30
301180;A0376216980597;30
301181;A0376216980597;30
301182;A0376216980597;30
301763;A0376216980597;30
43637;A0376216980597;30
46677;A0376216980597;30
47137;A0376216980597;30
47157;A0376216980597;30
47177;A0376216980597;30
53518;A0376216980597;30
54658;A0376216980597;30
54981;A0376216980597;30
59458;A0376216980597;30
60318;A0376216980597;30
61498;A0376216980597;30
61499;A0376216980597;30
66299;A0376216980597;30
78798;A0376216980597;30
ELDORADO;A0376216980597;30
10067;A0376216980598;30
10122;A0376216980598;30
10225;A0376216980598;30
10397;A0376216980598;30
12792;A0376216980598;30
14148;A0376216980598;30
141682;A0376216980598;30
151742;A0376216980598;30
165122;A0376216980598;30
165142;A0376216980598;30
165163;A0376216980598;30
165182;A0376216980598;30
165183;A0376216980598;30
165184;A0376216980598;30
165282;A0376216980598;30
16763;A0376216980598;30
16875;A0376216980598;30
169542;A0376216980598;30
170422;A0376216980598;30
17270;A0376216980598;30
17511;A0376216980598;30
176703;A0376216980598;30
18440;A0376216980598;30
188083;A0376216980598;30
190383;A0376216980598;30
190403;A0376216980598;30
19193;A0376216980598;30
20917;A0376216980598;30
29637;A0376216980598;30
29638;A0376216980598;30
300094;A0376216980598;30
300186;A0376216980598;30
300935;A0376216980598;30
300936;A0376216980598;30
301023;A0376216980598;30
301180;A0376216980598;30
301181;A0376216980598;30
301182;A0376216980598;30
301763;A0376216980598;30
43637;A0376216980598;30
46677;A0376216980598;30
47137;A0376216980598;30
47157;A0376216980598;30
47177;A0376216980598;30
53518;A0376216980598;30
54658;A0376216980598;30
54981;A0376216980598;30
59458;A0376216980598;30
60318;A0376216980598;30
61498;A0376216980598;30
61499;A0376216980598;30
66299;A0376216980598;30
78798;A0376216980598;30
ELDORADO;A0376216980598;30
10067;A0376266800005;30
10122;A0376266800005;30
10225;A0376266800005;30
10397;A0376266800005;30
12792;A0376266800005;30
14148;A0376266800005;30
141682;A0376266800005;30
151742;A0376266800005;30
165122;A0376266800005;30
165142;A0376266800005;30
165163;A0376266800005;30
165182;A0376266800005;30
165183;A0376266800005;30
165184;A0376266800005;30
165282;A0376266800005;30
16763;A0376266800005;30
16875;A0376266800005;30
169542;A0376266800005;30
170422;A0376266800005;30
17270;A0376266800005;30
17511;A0376266800005;30
176703;A0376266800005;30
18440;A0376266800005;30
188083;A0376266800005;30
190383;A0376266800005;30
190403;A0376266800005;30
19193;A0376266800005;30
20917;A0376266800005;30
29637;A0376266800005;30
29638;A0376266800005;30
300094;A0376266800005;30
300186;A0376266800005;30
300935;A0376266800005;30
300936;A0376266800005;30
301023;A0376266800005;30
301180;A0376266800005;30
301181;A0376266800005;30
301182;A0376266800005;30
301763;A0376266800005;30
43637;A0376266800005;30
46677;A0376266800005;30
47137;A0376266800005;30
47157;A0376266800005;30
47177;A0376266800005;30
53518;A0376266800005;30
54658;A0376266800005;30
54981;A0376266800005;30
59458;A0376266800005;30
60318;A0376266800005;30
61498;A0376266800005;30
61499;A0376266800005;30
66299;A0376266800005;30
78798;A0376266800005;30
ELDORADO;A0376266800005;30
10067;A0376266800066;30
10122;A0376266800066;30
10225;A0376266800066;30
10397;A0376266800066;30
12792;A0376266800066;30
14148;A0376266800066;30
141682;A0376266800066;30
151742;A0376266800066;30
165122;A0376266800066;30
165142;A0376266800066;30
165163;A0376266800066;30
165182;A0376266800066;30
165183;A0376266800066;30
165184;A0376266800066;30
165282;A0376266800066;30
16763;A0376266800066;30
16875;A0376266800066;30
169542;A0376266800066;30
170422;A0376266800066;30
17270;A0376266800066;30
17511;A0376266800066;30
176703;A0376266800066;30
18440;A0376266800066;30
188083;A0376266800066;30
190383;A0376266800066;30
190403;A0376266800066;30
19193;A0376266800066;30
20917;A0376266800066;30
29637;A0376266800066;30
29638;A0376266800066;30
300094;A0376266800066;30
300186;A0376266800066;30
300935;A0376266800066;30
300936;A0376266800066;30
301023;A0376266800066;30
301180;A0376266800066;30
301181;A0376266800066;30
301182;A0376266800066;30
301763;A0376266800066;30
43637;A0376266800066;30
46677;A0376266800066;30
47137;A0376266800066;30
47157;A0376266800066;30
47177;A0376266800066;30
53518;A0376266800066;30
54658;A0376266800066;30
54981;A0376266800066;30
59458;A0376266800066;30
60318;A0376266800066;30
61498;A0376266800066;30
61499;A0376266800066;30
66299;A0376266800066;30
78798;A0376266800066;30
ELDORADO;A0376266800066;30
10067;A0376266800070;30
10122;A0376266800070;30
10225;A0376266800070;30
10397;A0376266800070;30
12792;A0376266800070;30
14148;A0376266800070;30
141682;A0376266800070;30
151742;A0376266800070;30
165122;A0376266800070;30
165142;A0376266800070;30
165163;A0376266800070;30
165182;A0376266800070;30
165183;A0376266800070;30
165184;A0376266800070;30
165282;A0376266800070;30
16763;A0376266800070;30
16875;A0376266800070;30
169542;A0376266800070;30
170422;A0376266800070;30
17270;A0376266800070;30
17511;A0376266800070;30
176703;A0376266800070;30
18440;A0376266800070;30
188083;A0376266800070;30
190383;A0376266800070;30
190403;A0376266800070;30
19193;A0376266800070;30
20917;A0376266800070;30
29637;A0376266800070;30
29638;A0376266800070;30
300094;A0376266800070;30
300186;A0376266800070;30
300935;A0376266800070;30
300936;A0376266800070;30
301023;A0376266800070;30
301180;A0376266800070;30
301181;A0376266800070;30
301182;A0376266800070;30
301763;A0376266800070;30
43637;A0376266800070;30
46677;A0376266800070;30
47137;A0376266800070;30
47157;A0376266800070;30
47177;A0376266800070;30
53518;A0376266800070;30
54658;A0376266800070;30
54981;A0376266800070;30
59458;A0376266800070;30
60318;A0376266800070;30
61498;A0376266800070;30
61499;A0376266800070;30
66299;A0376266800070;30
78798;A0376266800070;30
ELDORADO;A0376266800070;30
10067;A0376266800074;30
10122;A0376266800074;30
10225;A0376266800074;30
10397;A0376266800074;30
12792;A0376266800074;30
14148;A0376266800074;30
141682;A0376266800074;30
151742;A0376266800074;30
165122;A0376266800074;30
165142;A0376266800074;30
165163;A0376266800074;30
165182;A0376266800074;30
165183;A0376266800074;30
165184;A0376266800074;30
165282;A0376266800074;30
16763;A0376266800074;30
16875;A0376266800074;30
169542;A0376266800074;30
170422;A0376266800074;30
17270;A0376266800074;30
17511;A0376266800074;30
176703;A0376266800074;30
18440;A0376266800074;30
188083;A0376266800074;30
190383;A0376266800074;30
190403;A0376266800074;30
19193;A0376266800074;30
20917;A0376266800074;30
29637;A0376266800074;30
29638;A0376266800074;30
300094;A0376266800074;30
300186;A0376266800074;30
300935;A0376266800074;30
300936;A0376266800074;30
301023;A0376266800074;30
301180;A0376266800074;30
301181;A0376266800074;30
301182;A0376266800074;30
301763;A0376266800074;30
43637;A0376266800074;30
46677;A0376266800074;30
47137;A0376266800074;30
47157;A0376266800074;30
47177;A0376266800074;30
53518;A0376266800074;30
54658;A0376266800074;30
54981;A0376266800074;30
59458;A0376266800074;30
60318;A0376266800074;30
61498;A0376266800074;30
61499;A0376266800074;30
66299;A0376266800074;30
78798;A0376266800074;30
ELDORADO;A0376266800074;30
10067;A0376267230054;30
10122;A0376267230054;30
